,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
341,11260,면목동,2011-02-19,솔루테아파트,1523,71.591,3,2001,7000,50
342,11260,면목동,2011-02-19,용마동아,1499,84.87,9,1993,18000,0
343,11260,면목동,2011-02-19,신우,1518,59.92,12,1998,16800,0
344,11260,면목동,2011-02-19,두산4,1522,84.86,23,2000,20000,0
345,11260,면목동,2011-02-19,용마한신,1077-1,35.44,6,1990,10000,0
346,11260,면목동,2011-02-19,현대,1502,72.63,17,1994,10000,60
347,11260,면목동,2011-02-20,한신,193-1,27,15,1988,1000,40
348,11260,면목동,2011-02-20,두산1,1500,59.76,12,1993,16000,0
349,11260,면목동,2011-02-20,성원상떼빌,1515,59.91,3,1997,15000,0
350,11260,면목동,2011-02-21,한신,193-1,27,13,1987,5500,0
351,11260,면목동,2011-02-21,신성미소지움,1527,80.1913,10,2004,19000,0
352,11260,면목동,2011-02-21,신성,1519,59.91,16,1998,14000,0
353,11260,면목동,2011-02-21,용마한신2,1073,59.94,9,1998,18000,0
354,11260,면목동,2011-02-21,아람플러스,472-8,84.975,8,2009,18000,0
